Time,Datastream Name,Value
2022-04-04 19:51:00,CO_2 concentration,671.0
2022-04-04 19:51:00,Humidity,34.4
2022-04-04 19:50:00,Temperature,17.887999999999998
2022-04-04 19:50:00,CO_2 concentration,673.5
2022-04-04 19:50:00,Humidity,34.375
2022-04-04 19:49:00,Temperature,17.964
2022-04-04 19:49:00,CO_2 concentration,674.0
2022-04-04 19:49:00,Humidity,34.245999999999995
2022-04-04 19:48:00,Temperature,17.948
2022-04-04 19:48:00,CO_2 concentration,680.5
2022-04-04 19:48:00,Humidity,34.189499999999995
2022-04-04 19:47:00,Temperature,17.955
2022-04-04 19:47:00,CO_2 concentration,684.5
2022-04-04 19:47:00,Humidity,34.188
2022-04-04 19:46:00,Temperature,17.951999999999998
2022-04-04 19:46:00,CO_2 concentration,682.0
2022-04-04 19:46:00,Humidity,34.187
2022-04-04 19:45:00,Temperature,18.0225
2022-04-04 19:45:00,CO_2 concentration,684.0
2022-04-04 19:45:00,Humidity,34.16
2022-04-04 19:44:00,Temperature,18.0535
2022-04-04 19:44:00,CO_2 concentration,686.0
2022-04-04 19:44:00,Humidity,34.177499999999995
2022-04-04 19:43:00,Temperature,18.063
2022-04-04 19:43:00,CO_2 concentration,686.5
2022-04-04 19:43:00,Humidity,34.170500000000004
2022-04-04 19:42:00,Temperature,18.044
2022-04-04 19:42:00,CO_2 concentration,688.5
2022-04-04 19:42:00,Humidity,34.223
2022-04-04 19:41:00,Temperature,18.052
2022-04-04 19:41:00,CO_2 concentration,688.0
2022-04-04 19:41:00,Humidity,34.2185
2022-04-04 19:40:00,Temperature,18.1015
2022-04-04 19:40:00,CO_2 concentration,688.5
2022-04-04 19:40:00,Humidity,34.210499999999996
2022-04-04 19:39:00,Temperature,18.096
2022-04-04 19:39:00,CO_2 concentration,687.0
2022-04-04 19:39:00,Humidity,34.189
2022-04-04 19:38:00,Temperature,18.043
2022-04-04 19:38:00,CO_2 concentration,688.5
2022-04-04 19:38:00,Humidity,34.2195
2022-04-04 19:37:00,Temperature,18.032
2022-04-04 19:37:00,CO_2 concentration,689.5
2022-04-04 19:37:00,Humidity,34.338
2022-04-04 19:36:00,Temperature,18.055999999999997
2022-04-04 19:36:00,CO_2 concentration,690.0
2022-04-04 19:36:00,Humidity,34.3185
2022-04-04 19:35:00,Temperature,18.0255
2022-04-04 19:35:00,CO_2 concentration,690.0
2022-04-04 19:35:00,Humidity,34.32599999999999
2022-04-04 19:34:00,Temperature,18.035
2022-04-04 19:34:00,CO_2 concentration,691.0
2022-04-04 19:34:00,Humidity,34.3005
2022-04-04 19:33:00,Temperature,18.125999999999998
2022-04-04 19:33:00,CO_2 concentration,691.5
2022-04-04 19:33:00,Humidity,34.216499999999996
2022-04-04 19:32:00,Temperature,18.110999999999997
2022-04-04 19:32:00,CO_2 concentration,690.0
2022-04-04 19:32:00,Humidity,34.278999999999996
2022-04-04 19:31:00,Temperature,18.110999999999997
2022-04-04 19:31:00,CO_2 concentration,691.0
2022-04-04 19:31:00,Humidity,34.2545
2022-04-04 19:30:00,Temperature,18.096
2022-04-04 19:30:00,CO_2 concentration,688.0
2022-04-04 19:30:00,Humidity,34.265
2022-04-04 19:29:00,Temperature,18.098
2022-04-04 19:29:00,CO_2 concentration,686.5
2022-04-04 19:29:00,Humidity,34.321
2022-04-04 19:28:00,Temperature,18.107
2022-04-04 19:28:00,CO_2 concentration,684.5
2022-04-04 19:28:00,Humidity,34.319500000000005
2022-04-04 19:27:00,Temperature,18.128500000000003
2022-04-04 19:27:00,CO_2 concentration,681.5
2022-04-04 19:27:00,Humidity,34.3065
2022-04-04 19:26:00,Temperature,18.142
2022-04-04 19:26:00,CO_2 concentration,687.0
2022-04-04 19:26:00,Humidity,34.259
2022-04-04 19:25:00,Temperature,18.1135
2022-04-04 19:25:00,CO_2 concentration,686.5
2022-04-04 19:25:00,Humidity,34.382000000000005
2022-04-04 19:24:00,Temperature,18.189999999999998
2022-04-04 19:24:00,CO_2 concentration,689.0
2022-04-04 19:24:00,Humidity,34.3275
2022-04-04 19:23:00,Temperature,18.211
2022-04-04 19:23:00,CO_2 concentration,690.5
2022-04-04 19:23:00,Humidity,34.289500000000004
2022-04-04 19:22:00,Temperature,18.201999999999998
2022-04-04 19:22:00,CO_2 concentration,692.5
2022-04-04 19:22:00,Humidity,34.3595
2022-04-04 19:21:00,Temperature,18.2175
2022-04-04 19:21:00,CO_2 concentration,692.0
2022-04-04 19:21:00,Humidity,34.3575
2022-04-04 19:20:00,Temperature,18.2215
2022-04-04 19:20:00,CO_2 concentration,692.0
2022-04-04 19:20:00,Humidity,34.3865
2022-04-04 19:19:00,Temperature,18.204
2022-04-04 19:19:00,CO_2 concentration,688.5
2022-04-04 19:19:00,Humidity,34.442
2022-04-04 19:18:00,Temperature,18.192
2022-04-04 19:18:00,CO_2 concentration,684.5
2022-04-04 19:18:00,Humidity,34.42400000000001
2022-04-04 19:17:00,Temperature,18.179000000000002
2022-04-04 19:17:00,CO_2 concentration,682.0
2022-04-04 19:17:00,Humidity,34.446
2022-04-04 19:16:00,Temperature,18.1495
2022-04-04 19:16:00,CO_2 concentration,685.5
2022-04-04 19:16:00,Humidity,34.54
2022-04-04 19:15:00,Temperature,18.164499999999997
2022-04-04 19:15:00,CO_2 concentration,687.5
2022-04-04 19:15:00,Humidity,34.546499999999995
2022-04-04 19:14:00,Temperature,18.171
2022-04-04 19:14:00,CO_2 concentration,687.0
2022-04-04 19:14:00,Humidity,34.545
2022-04-04 19:13:00,Temperature,18.2455
2022-04-04 19:13:00,CO_2 concentration,685.0
2022-04-04 19:13:00,Humidity,34.437
2022-04-04 19:12:00,Temperature,18.2415
2022-04-04 19:12:00,CO_2 concentration,685.5
2022-04-04 19:12:00,Humidity,34.502
2022-04-04 19:11:00,Temperature,18.238999999999997
2022-04-04 19:11:00,CO_2 concentration,687.0
2022-04-04 19:11:00,Humidity,34.583
2022-04-04 19:10:00,Temperature,18.2245
2022-04-04 19:10:00,CO_2 concentration,686.0
2022-04-04 19:10:00,Humidity,34.6465
2022-04-04 19:09:00,Temperature,18.247
2022-04-04 19:09:00,CO_2 concentration,684.0
2022-04-04 19:09:00,Humidity,34.591499999999996
2022-04-04 19:08:00,Temperature,18.310000000000002
2022-04-04 19:08:00,CO_2 concentration,685.0
2022-04-04 19:08:00,Humidity,34.5145
2022-04-04 19:07:00,Temperature,18.3395
2022-04-04 19:07:00,CO_2 concentration,685.0
2022-04-04 19:07:00,Humidity,34.483999999999995
2022-04-04 19:06:00,Temperature,18.387
2022-04-04 19:06:00,CO_2 concentration,690.0
2022-04-04 19:06:00,Humidity,34.3765
2022-04-04 19:05:00,Temperature,18.441000000000003
2022-04-04 19:05:00,CO_2 concentration,689.5
2022-04-04 19:05:00,Humidity,34.394999999999996
2022-04-04 19:04:00,Temperature,18.462
2022-04-04 19:04:00,CO_2 concentration,688.0
2022-04-04 19:04:00,Humidity,34.394000000000005
2022-04-04 19:03:00,Temperature,18.444499999999998
2022-04-04 19:03:00,CO_2 concentration,687.0
2022-04-04 19:03:00,Humidity,34.498999999999995
2022-04-04 19:02:00,Temperature,18.423000000000002
2022-04-04 19:02:00,CO_2 concentration,686.5
2022-04-04 19:02:00,Humidity,34.5255
2022-04-04 19:01:00,Temperature,18.4205
2022-04-04 19:01:00,CO_2 concentration,686.5
2022-04-04 19:01:00,Humidity,34.486999999999995
2022-04-04 19:00:00,Temperature,18.3955
2022-04-04 19:00:00,CO_2 concentration,685.0
2022-04-04 19:00:00,Humidity,34.528
2022-04-04 18:59:00,Temperature,18.445
2022-04-04 18:59:00,CO_2 concentration,684.5
2022-04-04 18:59:00,Humidity,34.4925
2022-04-04 18:58:00,Temperature,18.4925
2022-04-04 18:58:00,CO_2 concentration,682.5
2022-04-04 18:58:00,Humidity,34.5025
2022-04-04 18:57:00,Temperature,18.4725
2022-04-04 18:57:00,CO_2 concentration,681.0
2022-04-04 18:57:00,Humidity,34.4645
2022-04-04 18:56:00,Temperature,18.448500000000003
2022-04-04 18:56:00,CO_2 concentration,672.0
2022-04-04 18:56:00,Humidity,34.471000000000004
2022-04-04 18:55:00,Temperature,18.4445
2022-04-04 18:55:00,CO_2 concentration,667.5
2022-04-04 18:55:00,Humidity,34.4925
2022-04-04 18:54:00,Temperature,18.4675
2022-04-04 18:54:00,CO_2 concentration,664.5
2022-04-04 18:54:00,Humidity,34.426
2022-04-04 18:53:00,Temperature,18.53
2022-04-04 18:53:00,CO_2 concentration,661.0
2022-04-04 18:53:00,Humidity,34.4245
2022-04-04 18:52:00,Temperature,18.5275
2022-04-04 18:52:00,CO_2 concentration,661.5
2022-04-04 18:52:00,Humidity,34.4545
2022-04-04 18:51:00,Temperature,18.5195
2022-04-04 18:51:00,CO_2 concentration,659.0
2022-04-04 18:51:00,Humidity,34.4405
2022-04-04 18:50:00,Temperature,18.4595
2022-04-04 18:50:00,CO_2 concentration,656.0
2022-04-04 18:50:00,Humidity,34.4735
2022-04-04 18:49:00,Temperature,18.4765
2022-04-04 18:49:00,CO_2 concentration,653.5
2022-04-04 18:49:00,Humidity,34.4745
2022-04-04 18:48:00,Temperature,18.436500000000002
2022-04-04 18:48:00,CO_2 concentration,644.5
2022-04-04 18:48:00,Humidity,34.5035
2022-04-04 18:47:00,Temperature,18.4115
2022-04-04 18:47:00,CO_2 concentration,643.0
2022-04-04 18:47:00,Humidity,34.5385
2022-04-04 18:46:00,Temperature,18.409
2022-04-04 18:46:00,CO_2 concentration,636.0
2022-04-04 18:46:00,Humidity,34.5055
2022-04-04 18:45:00,Temperature,18.375500000000002
2022-04-04 18:45:00,CO_2 concentration,634.0
2022-04-04 18:45:00,Humidity,34.4585
2022-04-04 18:44:00,Temperature,18.382
2022-04-04 18:44:00,CO_2 concentration,628.5
2022-04-04 18:44:00,Humidity,34.412
2022-04-04 18:43:00,Temperature,18.354
2022-04-04 18:43:00,CO_2 concentration,628.0
2022-04-04 18:43:00,Humidity,34.4525
2022-04-04 18:42:00,Temperature,18.372999999999998
2022-04-04 18:42:00,CO_2 concentration,629.0
2022-04-04 18:42:00,Humidity,34.463499999999996
2022-04-04 18:41:00,Temperature,18.391
2022-04-04 18:41:00,CO_2 concentration,627.0
2022-04-04 18:41:00,Humidity,34.455
2022-04-04 18:40:00,Temperature,18.366
2022-04-04 18:40:00,CO_2 concentration,626.5
2022-04-04 18:40:00,Humidity,34.4775
2022-04-04 18:39:00,Temperature,18.3515
2022-04-04 18:39:00,CO_2 concentration,624.5
2022-04-04 18:39:00,Humidity,34.49
2022-04-04 18:38:00,Temperature,18.33
2022-04-04 18:38:00,CO_2 concentration,620.0
2022-04-04 18:38:00,Humidity,34.503
2022-04-04 18:37:00,Temperature,18.323
2022-04-04 18:37:00,CO_2 concentration,617.0
2022-04-04 18:37:00,Humidity,34.436
