4/14/2022 11:58	CO_2 concentration	853.5
4/14/2022 11:57	CO_2 concentration	855
4/14/2022 11:56	CO_2 concentration	848
4/14/2022 11:55	CO_2 concentration	850.5
4/14/2022 11:54	CO_2 concentration	853.5
4/14/2022 11:53	CO_2 concentration	854.5
4/14/2022 11:52	CO_2 concentration	854.5
4/14/2022 11:51	CO_2 concentration	855.5
4/14/2022 11:50	CO_2 concentration	855
4/14/2022 11:49	CO_2 concentration	854
4/14/2022 11:48	CO_2 concentration	858
4/14/2022 11:47	CO_2 concentration	856
4/14/2022 11:46	CO_2 concentration	855
4/14/2022 11:45	CO_2 concentration	850
4/14/2022 11:44	CO_2 concentration	849.5
4/14/2022 11:43	CO_2 concentration	853
4/14/2022 11:42	CO_2 concentration	855.5
4/14/2022 11:41	CO_2 concentration	857
4/14/2022 11:40	CO_2 concentration	859
4/14/2022 11:39	CO_2 concentration	860.5
4/14/2022 11:38	CO_2 concentration	863
4/14/2022 11:37	CO_2 concentration	865
4/14/2022 11:36	CO_2 concentration	865
4/14/2022 11:35	CO_2 concentration	866
4/14/2022 11:34	CO_2 concentration	867
4/14/2022 11:33	CO_2 concentration	859.5
4/14/2022 11:32	CO_2 concentration	848.5
4/14/2022 11:31	CO_2 concentration	846.5
4/14/2022 11:30	CO_2 concentration	843.5
4/14/2022 11:29	CO_2 concentration	840.5
4/14/2022 11:28	CO_2 concentration	839
4/14/2022 11:27	CO_2 concentration	837
4/14/2022 11:26	CO_2 concentration	830
4/14/2022 11:25	CO_2 concentration	828
4/14/2022 11:24	CO_2 concentration	826
4/14/2022 11:23	CO_2 concentration	825.5
4/14/2022 11:22	CO_2 concentration	821.5
4/14/2022 11:21	CO_2 concentration	818.5
4/14/2022 11:20	CO_2 concentration	816
4/14/2022 11:19	CO_2 concentration	813
4/14/2022 11:18	CO_2 concentration	809.5
4/14/2022 11:17	CO_2 concentration	799.5
4/14/2022 11:16	CO_2 concentration	798.5
4/14/2022 11:15	CO_2 concentration	790.5
4/14/2022 11:14	CO_2 concentration	779
4/14/2022 11:13	CO_2 concentration	778
4/14/2022 11:12	CO_2 concentration	775.5
4/14/2022 11:11	CO_2 concentration	769.5
4/14/2022 11:10	CO_2 concentration	763
4/14/2022 11:09	CO_2 concentration	752
4/14/2022 11:08	CO_2 concentration	705
4/14/2022 11:07	CO_2 concentration	662.5
4/14/2022 11:06	CO_2 concentration	633
4/14/2022 11:05	CO_2 concentration	608
4/14/2022 11:04	CO_2 concentration	602
4/14/2022 11:03	CO_2 concentration	566.5
4/14/2022 11:02	CO_2 concentration	547.5
4/14/2022 11:01	CO_2 concentration	538.5
4/14/2022 11:00	CO_2 concentration	534
4/14/2022 10:59	CO_2 concentration	532.5
4/14/2022 10:58	CO_2 concentration	529.5
4/14/2022 10:57	CO_2 concentration	528
4/14/2022 10:56	CO_2 concentration	525.5
4/14/2022 10:55	CO_2 concentration	525
4/14/2022 10:54	CO_2 concentration	528
4/14/2022 10:53	CO_2 concentration	529.5
4/14/2022 10:52	CO_2 concentration	532
4/14/2022 10:51	CO_2 concentration	535
4/14/2022 10:50	CO_2 concentration	553.5
4/14/2022 10:49	CO_2 concentration	564.5
4/14/2022 10:48	CO_2 concentration	566
4/14/2022 10:47	CO_2 concentration	541.5
4/14/2022 10:46	CO_2 concentration	532
4/14/2022 10:45	CO_2 concentration	537
4/14/2022 10:44	CO_2 concentration	539.5
4/14/2022 10:43	CO_2 concentration	540.5
4/14/2022 10:42	CO_2 concentration	544
4/14/2022 10:41	CO_2 concentration	547
4/14/2022 10:40	CO_2 concentration	556
4/14/2022 10:39	CO_2 concentration	564
4/14/2022 10:38	CO_2 concentration	572.5
4/14/2022 10:37	CO_2 concentration	576
4/14/2022 10:36	CO_2 concentration	576.5
