4/14/2022 21:47	CO_2 concentration	443
4/14/2022 21:46	CO_2 concentration	446.5
4/14/2022 21:45	CO_2 concentration	446.5
4/14/2022 21:44	CO_2 concentration	416.5
4/14/2022 21:43	CO_2 concentration	415
4/14/2022 21:42	CO_2 concentration	413
4/14/2022 21:41	CO_2 concentration	413
4/14/2022 21:40	CO_2 concentration	409
4/14/2022 21:39	CO_2 concentration	406.5
4/14/2022 21:38	CO_2 concentration	404
4/14/2022 21:37	CO_2 concentration	404.5
4/14/2022 21:36	CO_2 concentration	403.5
4/14/2022 21:35	CO_2 concentration	403.5
4/14/2022 21:34	CO_2 concentration	405.5
4/14/2022 21:33	CO_2 concentration	404
4/14/2022 21:32	CO_2 concentration	402
4/14/2022 21:31	CO_2 concentration	403
4/14/2022 21:30	CO_2 concentration	403
4/14/2022 21:29	CO_2 concentration	403.5
4/14/2022 21:28	CO_2 concentration	403.5
4/14/2022 21:27	CO_2 concentration	405.5
4/14/2022 21:26	CO_2 concentration	407
4/14/2022 21:25	CO_2 concentration	408.5
4/14/2022 21:24	CO_2 concentration	410.5
4/14/2022 21:23	CO_2 concentration	410.5
4/14/2022 21:22	CO_2 concentration	410
4/14/2022 21:21	CO_2 concentration	411.5
4/14/2022 21:20	CO_2 concentration	412
4/14/2022 21:19	CO_2 concentration	415
4/14/2022 21:18	CO_2 concentration	413
4/14/2022 21:17	CO_2 concentration	411.5
4/14/2022 21:16	CO_2 concentration	412
4/14/2022 21:15	CO_2 concentration	415
4/14/2022 21:14	CO_2 concentration	414
4/14/2022 21:13	CO_2 concentration	415
4/14/2022 21:12	CO_2 concentration	415.5
4/14/2022 21:11	CO_2 concentration	413.5
4/14/2022 21:10	CO_2 concentration	411.5
4/14/2022 21:09	CO_2 concentration	411
4/14/2022 21:08	CO_2 concentration	410
4/14/2022 21:07	CO_2 concentration	411
4/14/2022 21:06	CO_2 concentration	409
4/14/2022 21:05	CO_2 concentration	408
4/14/2022 21:04	CO_2 concentration	407.5
4/14/2022 21:03	CO_2 concentration	407
4/14/2022 21:02	CO_2 concentration	407
4/14/2022 21:01	CO_2 concentration	408
4/14/2022 21:00	CO_2 concentration	408
4/14/2022 20:59	CO_2 concentration	407.5
4/14/2022 20:58	CO_2 concentration	409
4/14/2022 20:57	CO_2 concentration	408
4/14/2022 20:56	CO_2 concentration	411.5
4/14/2022 20:55	CO_2 concentration	412.5
4/14/2022 20:54	CO_2 concentration	411
4/14/2022 20:53	CO_2 concentration	412.5
4/14/2022 20:52	CO_2 concentration	413
4/14/2022 20:51	CO_2 concentration	412
4/14/2022 20:50	CO_2 concentration	412
4/14/2022 20:49	CO_2 concentration	414
4/14/2022 20:48	CO_2 concentration	416
4/14/2022 20:47	CO_2 concentration	414.5
4/14/2022 20:46	CO_2 concentration	414
4/14/2022 20:45	CO_2 concentration	415.5
4/14/2022 20:44	CO_2 concentration	414
4/14/2022 20:43	CO_2 concentration	412.5
4/14/2022 20:42	CO_2 concentration	410.5
4/14/2022 20:41	CO_2 concentration	408
4/14/2022 20:40	CO_2 concentration	409.5
4/14/2022 20:39	CO_2 concentration	408
4/14/2022 20:38	CO_2 concentration	408
4/14/2022 20:37	CO_2 concentration	408
4/14/2022 20:36	CO_2 concentration	408
