Time,Datastream Name,Value
2022-04-04 15:09:00,Temperature,17.3085
2022-04-04 15:09:00,CO_2 concentration,483.0
2022-04-04 15:09:00,Humidity,32.554500000000004
2022-04-04 15:08:00,Temperature,8.6515
2022-04-04 15:08:00,CO_2 concentration,5240.0
2022-04-04 15:08:00,Humidity,17.159
2022-04-04 15:07:00,Temperature,17.3015
2022-04-04 15:07:00,CO_2 concentration,478.0
2022-04-04 15:07:00,Humidity,32.5355
2022-04-04 15:06:00,Temperature,17.243000000000002
2022-04-04 15:06:00,CO_2 concentration,478.0
2022-04-04 15:06:00,Humidity,32.072500000000005
2022-04-04 15:05:00,Temperature,17.2685
2022-04-04 15:05:00,CO_2 concentration,480.5
2022-04-04 15:05:00,Humidity,32.302
2022-04-04 15:04:00,Temperature,17.253500000000003
2022-04-04 15:04:00,CO_2 concentration,481.0
2022-04-04 15:04:00,Humidity,32.198499999999996
2022-04-04 15:03:00,Temperature,17.213500000000003
2022-04-04 15:03:00,CO_2 concentration,484.0
2022-04-04 15:03:00,Humidity,31.5935
2022-04-04 15:02:00,Temperature,17.218
2022-04-04 15:02:00,CO_2 concentration,485.0
2022-04-04 15:02:00,Humidity,31.6195
2022-04-04 15:01:00,Temperature,17.247
2022-04-04 15:01:00,CO_2 concentration,486.0
2022-04-04 15:01:00,Humidity,31.802
2022-04-04 15:00:00,Temperature,17.2965
2022-04-04 15:00:00,CO_2 concentration,486.0
2022-04-04 15:00:00,Humidity,31.791
2022-04-04 14:59:00,Temperature,17.2735
2022-04-04 14:59:00,CO_2 concentration,487.0
2022-04-04 14:59:00,Humidity,31.4345
2022-04-04 14:58:00,Temperature,17.371000000000002
2022-04-04 14:58:00,CO_2 concentration,485.0
2022-04-04 14:58:00,Humidity,31.5885
2022-04-04 14:57:00,Temperature,17.378999999999998
2022-04-04 14:57:00,CO_2 concentration,484.0
2022-04-04 14:57:00,Humidity,31.526
2022-04-04 14:56:00,Temperature,17.381999999999998
2022-04-04 14:56:00,CO_2 concentration,485.5
2022-04-04 14:56:00,Humidity,31.1615
2022-04-04 14:55:00,Temperature,17.418
2022-04-04 14:55:00,CO_2 concentration,485.0
2022-04-04 14:55:00,Humidity,31.35
2022-04-04 14:54:00,Temperature,17.4645
2022-04-04 14:54:00,CO_2 concentration,487.5
2022-04-04 14:54:00,Humidity,31.139499999999998
2022-04-04 14:53:00,Temperature,17.518
2022-04-04 14:53:00,CO_2 concentration,489.5
2022-04-04 14:53:00,Humidity,31.549500000000002
2022-04-04 14:52:00,Temperature,17.546
2022-04-04 14:52:00,CO_2 concentration,489.0
2022-04-04 14:52:00,Humidity,31.5465
2022-04-04 14:51:00,Temperature,17.548499999999997
2022-04-04 14:51:00,CO_2 concentration,490.0
2022-04-04 14:51:00,Humidity,31.7655
2022-04-04 14:50:00,Temperature,17.526
2022-04-04 14:50:00,CO_2 concentration,490.0
2022-04-04 14:50:00,Humidity,31.224
2022-04-04 14:49:00,Temperature,17.5465
2022-04-04 14:49:00,CO_2 concentration,489.0
2022-04-04 14:49:00,Humidity,31.106
2022-04-04 14:48:00,Temperature,17.561
2022-04-04 14:48:00,CO_2 concentration,489.5
2022-04-04 14:48:00,Humidity,31.0575
2022-04-04 14:47:00,Temperature,17.59
2022-04-04 14:47:00,CO_2 concentration,491.0
2022-04-04 14:47:00,Humidity,31.1125
2022-04-04 14:46:00,Temperature,17.593
2022-04-04 14:46:00,CO_2 concentration,491.5
2022-04-04 14:46:00,Humidity,30.890500000000003
2022-04-04 14:45:00,Temperature,17.621000000000002
2022-04-04 14:45:00,CO_2 concentration,494.0
2022-04-04 14:45:00,Humidity,30.7715
2022-04-04 14:44:00,Temperature,17.6355
2022-04-04 14:44:00,CO_2 concentration,498.0
2022-04-04 14:44:00,Humidity,31.194499999999998
2022-04-04 14:43:00,Temperature,17.665
2022-04-04 14:43:00,CO_2 concentration,501.0
2022-04-04 14:43:00,Humidity,31.529
2022-04-04 14:42:00,Temperature,17.6905
2022-04-04 14:42:00,CO_2 concentration,501.5
2022-04-04 14:42:00,Humidity,31.708
2022-04-04 14:41:00,Temperature,17.6475
2022-04-04 14:41:00,CO_2 concentration,501.5
2022-04-04 14:41:00,Humidity,31.289
2022-04-04 14:40:00,Temperature,17.6785
2022-04-04 14:40:00,CO_2 concentration,501.5
2022-04-04 14:40:00,Humidity,31.7055
2022-04-04 14:39:00,Temperature,17.653
2022-04-04 14:39:00,CO_2 concentration,499.5
2022-04-04 14:39:00,Humidity,31.455
2022-04-04 14:38:00,Temperature,17.6705
2022-04-04 14:38:00,CO_2 concentration,500.5
2022-04-04 14:38:00,Humidity,32.251000000000005
2022-04-04 14:37:00,Temperature,17.625
2022-04-04 14:37:00,CO_2 concentration,499.5
2022-04-04 14:37:00,Humidity,31.313000000000002
2022-04-04 14:36:00,Temperature,17.619500000000002
2022-04-04 14:36:00,CO_2 concentration,499.5
2022-04-04 14:36:00,Humidity,31.14
2022-04-04 14:35:00,Temperature,17.634
2022-04-04 14:35:00,CO_2 concentration,502.5
2022-04-04 14:35:00,Humidity,31.283
