Time,Datastream Name,Value
2022-04-10 15:19:00,Temperature,18.479
2022-04-10 15:19:00,CO_2 concentration,543.5
2022-04-10 15:19:00,Humidity,28.081
2022-04-10 15:18:00,Temperature,18.415
2022-04-10 15:18:00,CO_2 concentration,545.0
2022-04-10 15:18:00,Humidity,28.003500000000003
2022-04-10 15:17:00,Temperature,18.401
2022-04-10 15:17:00,CO_2 concentration,545.5
2022-04-10 15:17:00,Humidity,28.0105
2022-04-10 15:16:00,Temperature,18.4315
2022-04-10 15:16:00,CO_2 concentration,545.5
2022-04-10 15:16:00,Humidity,27.9205
2022-04-10 15:15:00,Temperature,18.484499999999997
2022-04-10 15:15:00,CO_2 concentration,548.0
2022-04-10 15:15:00,Humidity,27.86
2022-04-10 15:14:00,Temperature,18.563499999999998
2022-04-10 15:14:00,CO_2 concentration,551.0
2022-04-10 15:14:00,Humidity,27.869
2022-04-10 15:13:00,Temperature,18.5955
2022-04-10 15:13:00,CO_2 concentration,549.5
2022-04-10 15:13:00,Humidity,27.826500000000003
2022-04-10 15:12:00,Temperature,18.57
2022-04-10 15:12:00,CO_2 concentration,550.5
2022-04-10 15:12:00,Humidity,27.876
2022-04-10 15:11:00,Temperature,18.553
2022-04-10 15:11:00,CO_2 concentration,546.0
2022-04-10 15:11:00,Humidity,27.8805
2022-04-10 15:10:00,Temperature,18.5595
2022-04-10 15:10:00,CO_2 concentration,547.0
2022-04-10 15:10:00,Humidity,27.851
2022-04-10 15:09:00,Temperature,18.524500000000003
2022-04-10 15:09:00,CO_2 concentration,549.5
2022-04-10 15:09:00,Humidity,27.8915
2022-04-10 15:08:00,Temperature,18.557000000000002
2022-04-10 15:08:00,CO_2 concentration,549.5
2022-04-10 15:08:00,Humidity,27.868000000000002
2022-04-10 15:07:00,Temperature,18.606499999999997
2022-04-10 15:07:00,CO_2 concentration,550.0
2022-04-10 15:07:00,Humidity,27.858
2022-04-10 15:06:00,Temperature,18.5625
2022-04-10 15:06:00,CO_2 concentration,550.0
2022-04-10 15:06:00,Humidity,27.8525
2022-04-10 15:05:00,Temperature,18.554000000000002
2022-04-10 15:05:00,CO_2 concentration,550.0
2022-04-10 15:05:00,Humidity,27.823
2022-04-10 15:04:00,Temperature,18.552999999999997
2022-04-10 15:04:00,CO_2 concentration,546.5
2022-04-10 15:04:00,Humidity,27.887500000000003
2022-04-10 15:03:00,Temperature,18.552999999999997
2022-04-10 15:03:00,CO_2 concentration,547.5
2022-04-10 15:03:00,Humidity,27.974
2022-04-10 15:02:00,Temperature,18.544
2022-04-10 15:02:00,CO_2 concentration,547.0
2022-04-10 15:02:00,Humidity,28.064999999999998
2022-04-10 15:01:00,Temperature,18.486
2022-04-10 15:01:00,CO_2 concentration,545.0
2022-04-10 15:01:00,Humidity,28.137999999999998
2022-04-10 15:00:00,Temperature,18.439500000000002
2022-04-10 15:00:00,CO_2 concentration,543.5
2022-04-10 15:00:00,Humidity,28.118000000000002
2022-04-10 14:59:00,Temperature,18.386
2022-04-10 14:59:00,CO_2 concentration,544.0
2022-04-10 14:59:00,Humidity,28.0045
2022-04-10 14:58:00,Temperature,18.396500000000003
2022-04-10 14:58:00,CO_2 concentration,543.5
2022-04-10 14:58:00,Humidity,27.879
2022-04-10 14:57:00,Temperature,18.432499999999997
2022-04-10 14:57:00,CO_2 concentration,542.5
2022-04-10 14:57:00,Humidity,27.905
2022-04-10 14:56:00,Temperature,18.391
2022-04-10 14:56:00,CO_2 concentration,542.0
2022-04-10 14:56:00,Humidity,27.964
2022-04-10 14:55:00,Temperature,18.442
2022-04-10 14:55:00,CO_2 concentration,543.0
2022-04-10 14:55:00,Humidity,27.971
2022-04-10 14:54:00,Temperature,18.5315
