4/9/2022 23:35	CO_2 concentration	637
4/9/2022 23:34	CO_2 concentration	637.5
4/9/2022 23:33	CO_2 concentration	635
4/9/2022 23:32	CO_2 concentration	631.5
4/9/2022 23:31	CO_2 concentration	628.5
4/9/2022 23:30	CO_2 concentration	625
4/9/2022 23:29	CO_2 concentration	627.5
4/9/2022 23:28	CO_2 concentration	631
4/9/2022 23:27	CO_2 concentration	631
4/9/2022 23:26	CO_2 concentration	630.5
4/9/2022 23:25	CO_2 concentration	632.5
4/9/2022 23:24	CO_2 concentration	632.5
4/9/2022 23:23	CO_2 concentration	631
4/9/2022 23:22	CO_2 concentration	633.5
4/9/2022 23:21	CO_2 concentration	635
4/9/2022 23:20	CO_2 concentration	639
4/9/2022 23:19	CO_2 concentration	641.5
4/9/2022 23:18	CO_2 concentration	641
4/9/2022 23:17	CO_2 concentration	639.5
4/9/2022 23:16	CO_2 concentration	641
4/9/2022 23:15	CO_2 concentration	640
4/9/2022 23:14	CO_2 concentration	638.5
4/9/2022 23:13	CO_2 concentration	638
4/9/2022 23:12	CO_2 concentration	637
4/9/2022 23:11	CO_2 concentration	634.5
4/9/2022 23:10	CO_2 concentration	632
4/9/2022 23:09	CO_2 concentration	626.5
4/9/2022 23:08	CO_2 concentration	624.5
4/9/2022 23:07	CO_2 concentration	620.5
4/9/2022 23:06	CO_2 concentration	612.5
4/9/2022 23:05	CO_2 concentration	610.5
4/9/2022 23:04	CO_2 concentration	608
4/9/2022 23:03	CO_2 concentration	608.5
4/9/2022 23:02	CO_2 concentration	608
4/9/2022 23:01	CO_2 concentration	608.5
4/9/2022 23:00	CO_2 concentration	609
4/9/2022 22:59	CO_2 concentration	611
4/9/2022 22:58	CO_2 concentration	615
4/9/2022 22:57	CO_2 concentration	622.5
4/9/2022 22:56	CO_2 concentration	625
4/9/2022 22:55	CO_2 concentration	632.5
4/9/2022 22:54	CO_2 concentration	643
4/9/2022 22:53	CO_2 concentration	649
4/9/2022 22:52	CO_2 concentration	654.5
4/9/2022 22:51	CO_2 concentration	660.5
4/9/2022 22:50	CO_2 concentration	664.5
4/9/2022 22:49	CO_2 concentration	680
4/9/2022 22:48	CO_2 concentration	684
4/9/2022 22:47	CO_2 concentration	693
4/9/2022 22:46	CO_2 concentration	696.5
4/9/2022 22:45	CO_2 concentration	704
4/9/2022 22:44	CO_2 concentration	714.5
4/9/2022 22:43	CO_2 concentration	718.5
4/9/2022 22:42	CO_2 concentration	727
4/9/2022 22:41	CO_2 concentration	735.5
4/9/2022 22:40	CO_2 concentration	742.5
4/9/2022 22:39	CO_2 concentration	751
4/9/2022 22:38	CO_2 concentration	765
4/9/2022 22:37	CO_2 concentration	776.5
4/9/2022 22:36	CO_2 concentration	788.5
4/9/2022 22:35	CO_2 concentration	792.5
4/9/2022 22:34	CO_2 concentration	795
4/9/2022 22:33	CO_2 concentration	804
4/9/2022 22:32	CO_2 concentration	823.5
4/9/2022 22:31	CO_2 concentration	837.5
4/9/2022 22:30	CO_2 concentration	849
4/9/2022 22:29	CO_2 concentration	853.5
4/9/2022 22:28	CO_2 concentration	853.5
4/9/2022 22:27	CO_2 concentration	866.5
4/9/2022 22:26	CO_2 concentration	881
4/9/2022 22:25	CO_2 concentration	913
4/9/2022 22:24	CO_2 concentration	933.5
4/9/2022 22:23	CO_2 concentration	990.5
4/9/2022 22:22	CO_2 concentration	1011
4/9/2022 22:21	CO_2 concentration	1015
4/9/2022 22:20	CO_2 concentration	1019
4/9/2022 22:19	CO_2 concentration	1022
4/9/2022 22:18	CO_2 concentration	1036
4/9/2022 22:17	CO_2 concentration	1091
4/9/2022 22:16	CO_2 concentration	1116.5
4/9/2022 22:15	CO_2 concentration	1142
4/9/2022 22:14	CO_2 concentration	1177.5
4/9/2022 22:13	CO_2 concentration	1206.5
4/9/2022 22:12	CO_2 concentration	1217
4/9/2022 22:11	CO_2 concentration	1223.5
4/9/2022 22:10	CO_2 concentration	1227.5
4/9/2022 22:09	CO_2 concentration	1257.5
4/9/2022 22:08	CO_2 concentration	1332
4/9/2022 22:07	CO_2 concentration	1366
4/9/2022 22:06	CO_2 concentration	1380.5
4/9/2022 22:05	CO_2 concentration	1387.5
4/9/2022 22:04	CO_2 concentration	1388
4/9/2022 22:03	CO_2 concentration	1389.5
4/9/2022 22:02	CO_2 concentration	1389.5
4/9/2022 22:01	CO_2 concentration	1391
4/9/2022 22:00	CO_2 concentration	1396
4/9/2022 21:59	CO_2 concentration	1421.5
4/9/2022 21:58	CO_2 concentration	1445.5
4/9/2022 21:57	CO_2 concentration	1447
4/9/2022 21:56	CO_2 concentration	1442.5
4/9/2022 21:55	CO_2 concentration	1438.5
4/9/2022 21:54	CO_2 concentration	1432.5
4/9/2022 21:53	CO_2 concentration	1433.5
4/9/2022 21:52	CO_2 concentration	1450.5
4/9/2022 21:51	CO_2 concentration	1451.5
4/9/2022 21:50	CO_2 concentration	1457.5
4/9/2022 21:49	CO_2 concentration	1461.5
4/9/2022 21:48	CO_2 concentration	1461
4/9/2022 21:47	CO_2 concentration	1459.5
4/9/2022 21:46	CO_2 concentration	1457
4/9/2022 21:45	CO_2 concentration	1450
4/9/2022 21:44	CO_2 concentration	1445
4/9/2022 21:43	CO_2 concentration	1446
4/9/2022 21:42	CO_2 concentration	1469.5
4/9/2022 21:41	CO_2 concentration	1489
4/9/2022 21:40	CO_2 concentration	1492
4/9/2022 21:39	CO_2 concentration	1484.5
4/9/2022 21:38	CO_2 concentration	1482.5
4/9/2022 21:37	CO_2 concentration	1485.5
4/9/2022 21:36	CO_2 concentration	1490.5
4/9/2022 21:35	CO_2 concentration	1491.5
4/9/2022 21:34	CO_2 concentration	1492
4/9/2022 21:33	CO_2 concentration	1494
4/9/2022 21:32	CO_2 concentration	1498.5
4/9/2022 21:31	CO_2 concentration	1502
4/9/2022 21:30	CO_2 concentration	1510
4/9/2022 21:29	CO_2 concentration	1518
4/9/2022 21:28	CO_2 concentration	1519
4/9/2022 21:27	CO_2 concentration	1515
4/9/2022 21:26	CO_2 concentration	1514
4/9/2022 21:25	CO_2 concentration	1539.5
4/9/2022 21:24	CO_2 concentration	1553
4/9/2022 21:23	CO_2 concentration	1560.5
4/9/2022 21:22	CO_2 concentration	1556
4/9/2022 21:21	CO_2 concentration	1556.5
4/9/2022 21:20	CO_2 concentration	1547.5
4/9/2022 21:19	CO_2 concentration	1519
4/9/2022 21:18	CO_2 concentration	1521
4/9/2022 21:17	CO_2 concentration	1530
4/9/2022 21:16	CO_2 concentration	1551
4/9/2022 21:15	CO_2 concentration	1555
