Time,Datastream Name,Value
2022-04-14 09:22:00,Temperature,19.883
2022-04-14 09:22:00,CO_2 concentration,451.0
2022-04-14 09:22:00,Humidity,60.051
2022-04-14 09:21:00,Temperature,20.109499999999997
2022-04-14 09:21:00,CO_2 concentration,467.0
2022-04-14 09:21:00,Humidity,59.2255
2022-04-14 09:20:00,Temperature,20.378
2022-04-14 09:20:00,CO_2 concentration,474.0
2022-04-14 09:20:00,Humidity,58.5355
2022-04-14 09:19:00,Temperature,20.841
2022-04-14 09:19:00,CO_2 concentration,477.0
2022-04-14 09:19:00,Humidity,57.94
2022-04-14 09:18:00,Temperature,21.4995
2022-04-14 09:18:00,CO_2 concentration,480.0
2022-04-14 09:18:00,Humidity,55.9005
2022-04-14 09:17:00,Temperature,22.772
2022-04-14 09:17:00,CO_2 concentration,602.0
2022-04-14 09:17:00,Humidity,54.129000000000005
2022-04-14 09:16:00,Temperature,25.6185
2022-04-14 09:16:00,CO_2 concentration,714.5
2022-04-14 09:16:00,Humidity,49.051
2022-04-13 12:59:00,Temperature,17.923000000000002
2022-04-13 12:59:00,CO_2 concentration,505.0
2022-04-13 12:59:00,Humidity,62.03
2022-04-13 12:58:00,Temperature,17.9
2022-04-13 12:58:00,CO_2 concentration,505.0
2022-04-13 12:58:00,Humidity,62.079499999999996
2022-04-13 12:57:00,Temperature,17.8745
2022-04-13 12:57:00,CO_2 concentration,502.5
2022-04-13 12:57:00,Humidity,62.003
2022-04-13 12:56:00,Temperature,17.8615
2022-04-13 12:56:00,CO_2 concentration,503.0
2022-04-13 12:56:00,Humidity,61.8935
2022-04-13 12:55:00,Temperature,17.828
2022-04-13 12:55:00,CO_2 concentration,503.0
2022-04-13 12:55:00,Humidity,61.925
2022-04-13 12:54:00,Temperature,17.829
2022-04-13 12:54:00,CO_2 concentration,504.0
2022-04-13 12:54:00,Humidity,61.848
2022-04-13 12:53:00,Temperature,17.852
2022-04-13 12:53:00,CO_2 concentration,506.0
2022-04-13 12:53:00,Humidity,61.6775
2022-04-13 12:52:00,Temperature,17.8785
2022-04-13 12:52:00,CO_2 concentration,507.0
2022-04-13 12:52:00,Humidity,61.6265
2022-04-13 12:51:00,Temperature,17.884
2022-04-13 12:51:00,CO_2 concentration,505.5
2022-04-13 12:51:00,Humidity,61.626000000000005
2022-04-13 12:50:00,Temperature,17.893
2022-04-13 12:50:00,CO_2 concentration,505.5
2022-04-13 12:50:00,Humidity,61.6605
2022-04-13 12:49:00,Temperature,17.9
2022-04-13 12:49:00,CO_2 concentration,504.0
2022-04-13 12:49:00,Humidity,61.6475
2022-04-13 12:48:00,Temperature,17.9025
2022-04-13 12:48:00,CO_2 concentration,503.5
2022-04-13 12:48:00,Humidity,61.7275
2022-04-13 12:47:00,Temperature,17.8775
2022-04-13 12:47:00,CO_2 concentration,502.5
2022-04-13 12:47:00,Humidity,61.715
2022-04-13 12:46:00,Temperature,17.8825
2022-04-13 12:46:00,CO_2 concentration,501.0
2022-04-13 12:46:00,Humidity,61.663
2022-04-13 12:45:00,Temperature,17.8625
2022-04-13 12:45:00,CO_2 concentration,499.0
2022-04-13 12:45:00,Humidity,61.759
2022-04-13 12:44:00,Temperature,17.8455
2022-04-13 12:44:00,CO_2 concentration,497.0
2022-04-13 12:44:00,Humidity,61.7025
2022-04-13 12:43:00,Temperature,17.839
2022-04-13 12:43:00,CO_2 concentration,495.5
2022-04-13 12:43:00,Humidity,61.7415
2022-04-13 12:42:00,Temperature,17.852
2022-04-13 12:42:00,CO_2 concentration,497.0
2022-04-13 12:42:00,Humidity,61.7355
2022-04-13 12:41:00,Temperature,17.86
2022-04-13 12:41:00,CO_2 concentration,499.5
2022-04-13 12:41:00,Humidity,61.666
2022-04-13 12:40:00,Temperature,17.887999999999998
2022-04-13 12:40:00,CO_2 concentration,500.0
2022-04-13 12:40:00,Humidity,61.61
2022-04-13 12:39:00,Temperature,8.9545
2022-04-13 12:39:00,CO_2 concentration,5249.5
2022-04-13 12:39:00,Humidity,31.805
2022-04-13 12:38:00,Temperature,17.8985
2022-04-13 12:38:00,CO_2 concentration,498.0
2022-04-13 12:38:00,Humidity,61.678
2022-04-13 12:37:00,Temperature,17.8985
2022-04-13 12:37:00,CO_2 concentration,495.5
2022-04-13 12:37:00,Humidity,61.6725
2022-04-13 12:36:00,Temperature,17.880000000000003
2022-04-13 12:36:00,CO_2 concentration,494.0
2022-04-13 12:36:00,Humidity,61.673
2022-04-13 12:35:00,Temperature,17.836
2022-04-13 12:35:00,CO_2 concentration,492.0
2022-04-13 12:35:00,Humidity,61.7255
2022-04-13 12:34:00,Temperature,17.819
2022-04-13 12:34:00,CO_2 concentration,482.0
2022-04-13 12:34:00,Humidity,61.611000000000004
2022-04-13 12:33:00,Temperature,17.7945
2022-04-13 12:33:00,CO_2 concentration,475.0
2022-04-13 12:33:00,Humidity,61.411500000000004
2022-04-13 12:32:00,Temperature,17.807000000000002
2022-04-13 12:32:00,CO_2 concentration,474.0
2022-04-13 12:32:00,Humidity,61.126000000000005
2022-04-13 12:31:00,Temperature,17.808999999999997
2022-04-13 12:31:00,CO_2 concentration,474.5
2022-04-13 12:31:00,Humidity,61.038
