Time,Datastream Name,Value
2022-04-14 21:47:00,Temperature,0.0
2022-04-14 21:47:00,CO_2 concentration,10000.0
2022-04-14 21:47:00,Humidity,1.992
2022-04-14 21:46:00,Temperature,0.0
2022-04-14 21:46:00,CO_2 concentration,10000.0
2022-04-14 21:46:00,Humidity,1.992
2022-04-14 21:45:00,Temperature,0.0
2022-04-14 21:45:00,CO_2 concentration,10000.0
2022-04-14 21:45:00,Humidity,1.992
2022-04-14 21:44:00,Temperature,0.0
2022-04-14 21:44:00,CO_2 concentration,10000.0
2022-04-14 21:44:00,Humidity,1.992
2022-04-14 21:43:00,Temperature,0.0
2022-04-14 21:43:00,CO_2 concentration,10000.0
2022-04-14 21:43:00,Humidity,1.992
2022-04-14 21:42:00,Temperature,0.0
2022-04-14 21:42:00,CO_2 concentration,10000.0
2022-04-14 21:42:00,Humidity,1.992
2022-04-14 21:41:00,Temperature,0.0
2022-04-14 21:41:00,CO_2 concentration,10000.0
2022-04-14 21:41:00,Humidity,1.992
2022-04-14 21:40:00,Temperature,0.0
2022-04-14 21:40:00,CO_2 concentration,10000.0
2022-04-14 21:40:00,Humidity,1.992
2022-04-14 21:39:00,Temperature,0.0
2022-04-14 21:39:00,CO_2 concentration,10000.0
2022-04-14 21:39:00,Humidity,1.992
2022-04-14 21:38:00,Temperature,0.0
2022-04-14 21:38:00,CO_2 concentration,10000.0
2022-04-14 21:38:00,Humidity,1.992
2022-04-14 21:37:00,Temperature,0.0
2022-04-14 21:37:00,CO_2 concentration,10000.0
2022-04-14 21:37:00,Humidity,1.992
2022-04-14 21:36:00,Temperature,0.0
2022-04-14 21:36:00,CO_2 concentration,10000.0
2022-04-14 21:36:00,Humidity,1.992
2022-04-14 21:35:00,Temperature,0.0
2022-04-14 21:35:00,CO_2 concentration,10000.0
2022-04-14 21:35:00,Humidity,1.992
2022-04-14 21:34:00,Temperature,0.0
2022-04-14 21:34:00,CO_2 concentration,10000.0
2022-04-14 21:34:00,Humidity,1.992
2022-04-14 21:33:00,Temperature,0.0
2022-04-14 21:33:00,CO_2 concentration,10000.0
2022-04-14 21:33:00,Humidity,1.992
2022-04-14 21:32:00,Temperature,0.0
2022-04-14 21:32:00,CO_2 concentration,10000.0
2022-04-14 21:32:00,Humidity,1.992
2022-04-14 21:31:00,Temperature,0.0
2022-04-14 21:31:00,CO_2 concentration,10000.0
2022-04-14 21:31:00,Humidity,1.992
2022-04-14 21:30:00,Temperature,0.0
2022-04-14 21:30:00,CO_2 concentration,10000.0
2022-04-14 21:30:00,Humidity,1.992
2022-04-14 21:29:00,Temperature,0.0
2022-04-14 21:29:00,CO_2 concentration,10000.0
2022-04-14 21:29:00,Humidity,1.992
2022-04-14 21:28:00,Temperature,0.0
2022-04-14 21:28:00,CO_2 concentration,10000.0
2022-04-14 21:28:00,Humidity,1.992
2022-04-14 21:27:00,Temperature,0.0
2022-04-14 21:27:00,CO_2 concentration,10000.0
2022-04-14 21:27:00,Humidity,1.992
2022-04-14 21:26:00,Temperature,0.0
2022-04-14 21:26:00,CO_2 concentration,10000.0
2022-04-14 21:26:00,Humidity,1.992
2022-04-14 21:25:00,Temperature,0.0
2022-04-14 21:25:00,CO_2 concentration,10000.0
2022-04-14 21:25:00,Humidity,1.992
2022-04-14 21:24:00,Temperature,0.0
2022-04-14 21:24:00,CO_2 concentration,10000.0
2022-04-14 21:24:00,Humidity,1.992
2022-04-14 21:23:00,Temperature,0.0
2022-04-14 21:23:00,CO_2 concentration,10000.0
2022-04-14 21:23:00,Humidity,1.992
2022-04-14 21:22:00,Temperature,0.0
2022-04-14 21:22:00,CO_2 concentration,10000.0
2022-04-14 21:22:00,Humidity,1.992
2022-04-14 21:21:00,Temperature,0.0
2022-04-14 21:21:00,CO_2 concentration,10000.0
2022-04-14 21:21:00,Humidity,1.992
2022-04-14 21:20:00,Temperature,0.0
2022-04-14 21:20:00,CO_2 concentration,10000.0
2022-04-14 21:20:00,Humidity,1.992
2022-04-14 21:19:00,Temperature,0.0
2022-04-14 21:19:00,CO_2 concentration,10000.0
2022-04-14 21:19:00,Humidity,1.992
2022-04-14 21:18:00,Temperature,0.0
2022-04-14 21:18:00,CO_2 concentration,10000.0
2022-04-14 21:18:00,Humidity,1.992
2022-04-14 21:17:00,Temperature,0.0
2022-04-14 21:17:00,CO_2 concentration,10000.0
2022-04-14 21:17:00,Humidity,1.992
2022-04-14 21:16:00,Temperature,0.0
2022-04-14 21:16:00,CO_2 concentration,10000.0
2022-04-14 21:16:00,Humidity,1.992
2022-04-14 21:15:00,Temperature,0.0
2022-04-14 21:15:00,CO_2 concentration,10000.0
2022-04-14 21:15:00,Humidity,1.992
2022-04-14 21:14:00,Temperature,0.0
2022-04-14 21:14:00,CO_2 concentration,10000.0
2022-04-14 21:14:00,Humidity,1.992
2022-04-14 21:13:00,Temperature,0.0
2022-04-14 21:13:00,CO_2 concentration,10000.0
2022-04-14 21:13:00,Humidity,1.992
2022-04-14 21:12:00,Temperature,0.0
2022-04-14 21:12:00,CO_2 concentration,10000.0
2022-04-14 21:12:00,Humidity,1.992
2022-04-14 21:11:00,Temperature,0.0
2022-04-14 21:11:00,CO_2 concentration,10000.0
2022-04-14 21:11:00,Humidity,1.992
2022-04-14 21:10:00,Temperature,0.0
2022-04-14 21:10:00,CO_2 concentration,10000.0
2022-04-14 21:10:00,Humidity,1.992
2022-04-14 21:09:00,Temperature,0.0
2022-04-14 21:09:00,CO_2 concentration,10000.0
2022-04-14 21:09:00,Humidity,1.992
2022-04-14 21:08:00,Temperature,0.0
2022-04-14 21:08:00,CO_2 concentration,10000.0
2022-04-14 21:08:00,Humidity,1.992
2022-04-14 21:07:00,Temperature,0.0
2022-04-14 21:07:00,CO_2 concentration,10000.0
2022-04-14 21:07:00,Humidity,1.992
2022-04-14 21:06:00,Temperature,0.0
2022-04-14 21:06:00,CO_2 concentration,10000.0
2022-04-14 21:06:00,Humidity,1.992
2022-04-14 21:05:00,Temperature,0.0
2022-04-14 21:05:00,CO_2 concentration,10000.0
2022-04-14 21:05:00,Humidity,1.992
2022-04-14 21:04:00,Temperature,0.0
2022-04-14 21:04:00,CO_2 concentration,10000.0
2022-04-14 21:04:00,Humidity,1.992
2022-04-14 21:03:00,Temperature,0.0
2022-04-14 21:03:00,CO_2 concentration,10000.0
2022-04-14 21:03:00,Humidity,1.992
2022-04-14 21:02:00,Temperature,0.0
2022-04-14 21:02:00,CO_2 concentration,10000.0
2022-04-14 21:02:00,Humidity,1.992
2022-04-14 21:01:00,Temperature,0.0
2022-04-14 21:01:00,CO_2 concentration,10000.0
2022-04-14 21:01:00,Humidity,1.992
2022-04-14 21:00:00,Temperature,0.0
2022-04-14 21:00:00,CO_2 concentration,10000.0
2022-04-14 21:00:00,Humidity,1.992
2022-04-14 20:59:00,Temperature,0.0
2022-04-14 20:59:00,CO_2 concentration,10000.0
2022-04-14 20:59:00,Humidity,1.992
2022-04-14 20:58:00,Temperature,0.0
2022-04-14 20:58:00,CO_2 concentration,10000.0
2022-04-14 20:58:00,Humidity,1.992
2022-04-14 20:57:00,Temperature,0.0
2022-04-14 20:57:00,CO_2 concentration,10000.0
2022-04-14 20:57:00,Humidity,1.992
2022-04-14 20:56:00,Temperature,0.0
2022-04-14 20:56:00,CO_2 concentration,10000.0
2022-04-14 20:56:00,Humidity,1.992
2022-04-14 20:55:00,Temperature,0.0
2022-04-14 20:55:00,CO_2 concentration,10000.0
2022-04-14 20:55:00,Humidity,1.992
2022-04-14 20:54:00,Temperature,0.0
2022-04-14 20:54:00,CO_2 concentration,10000.0
2022-04-14 20:54:00,Humidity,1.992
2022-04-14 20:53:00,Temperature,0.0
2022-04-14 20:53:00,CO_2 concentration,10000.0
2022-04-14 20:53:00,Humidity,1.992
2022-04-14 20:52:00,Temperature,0.0
2022-04-14 20:52:00,CO_2 concentration,10000.0
2022-04-14 20:52:00,Humidity,1.992
2022-04-14 20:51:00,Temperature,0.0
2022-04-14 20:51:00,CO_2 concentration,10000.0
2022-04-14 20:51:00,Humidity,1.992
2022-04-14 20:50:00,Temperature,0.0
2022-04-14 20:50:00,CO_2 concentration,10000.0
2022-04-14 20:50:00,Humidity,1.992
