Time,Datastream Name,Value
2022-04-14 21:47:00,Temperature,19.103
2022-04-14 21:47:00,CO_2 concentration,443.0
2022-04-14 21:47:00,Humidity,57.403999999999996
2022-04-14 21:46:00,Temperature,19.179000000000002
2022-04-14 21:46:00,CO_2 concentration,446.5
2022-04-14 21:46:00,Humidity,58.143
2022-04-14 21:45:00,Temperature,19.0705
2022-04-14 21:45:00,CO_2 concentration,446.5
2022-04-14 21:45:00,Humidity,58.917
2022-04-14 21:44:00,Temperature,18.908
2022-04-14 21:44:00,CO_2 concentration,416.5
2022-04-14 21:44:00,Humidity,56.439
2022-04-14 21:43:00,Temperature,18.913
2022-04-14 21:43:00,CO_2 concentration,415.0
2022-04-14 21:43:00,Humidity,56.4815
2022-04-14 21:42:00,Temperature,18.8935
2022-04-14 21:42:00,CO_2 concentration,413.0
2022-04-14 21:42:00,Humidity,56.489000000000004
2022-04-14 21:41:00,Temperature,18.892
2022-04-14 21:41:00,CO_2 concentration,413.0
2022-04-14 21:41:00,Humidity,56.5115
2022-04-14 21:40:00,Temperature,18.9055
2022-04-14 21:40:00,CO_2 concentration,409.0
2022-04-14 21:40:00,Humidity,56.478
2022-04-14 21:39:00,Temperature,18.891
2022-04-14 21:39:00,CO_2 concentration,406.5
2022-04-14 21:39:00,Humidity,56.4685
2022-04-14 21:38:00,Temperature,18.887999999999998
2022-04-14 21:38:00,CO_2 concentration,404.0
2022-04-14 21:38:00,Humidity,56.5185
2022-04-14 21:37:00,Temperature,18.889
2022-04-14 21:37:00,CO_2 concentration,404.5
2022-04-14 21:37:00,Humidity,56.5565
2022-04-14 21:36:00,Temperature,18.874499999999998
2022-04-14 21:36:00,CO_2 concentration,403.5
2022-04-14 21:36:00,Humidity,56.5215
2022-04-14 21:35:00,Temperature,18.884
2022-04-14 21:35:00,CO_2 concentration,403.5
2022-04-14 21:35:00,Humidity,56.5085
2022-04-14 21:34:00,Temperature,18.868000000000002
2022-04-14 21:34:00,CO_2 concentration,405.5
2022-04-14 21:34:00,Humidity,56.525999999999996
2022-04-14 21:33:00,Temperature,18.868000000000002
2022-04-14 21:33:00,CO_2 concentration,404.0
2022-04-14 21:33:00,Humidity,56.5265
2022-04-14 21:32:00,Temperature,18.865
2022-04-14 21:32:00,CO_2 concentration,402.0
2022-04-14 21:32:00,Humidity,56.523
2022-04-14 21:31:00,Temperature,18.8505
2022-04-14 21:31:00,CO_2 concentration,403.0
2022-04-14 21:31:00,Humidity,56.5245
2022-04-14 21:30:00,Temperature,18.8415
2022-04-14 21:30:00,CO_2 concentration,403.0
2022-04-14 21:30:00,Humidity,56.508
2022-04-14 21:29:00,Temperature,18.8505
2022-04-14 21:29:00,CO_2 concentration,403.5
2022-04-14 21:29:00,Humidity,56.4775
2022-04-14 21:28:00,Temperature,18.832
2022-04-14 21:28:00,CO_2 concentration,403.5
2022-04-14 21:28:00,Humidity,56.4625
2022-04-14 21:27:00,Temperature,18.8295
2022-04-14 21:27:00,CO_2 concentration,405.5
2022-04-14 21:27:00,Humidity,56.459
2022-04-14 21:26:00,Temperature,18.8295
2022-04-14 21:26:00,CO_2 concentration,407.0
2022-04-14 21:26:00,Humidity,56.495000000000005
2022-04-14 21:25:00,Temperature,18.809
2022-04-14 21:25:00,CO_2 concentration,408.5
2022-04-14 21:25:00,Humidity,56.52
2022-04-14 21:24:00,Temperature,18.8065
2022-04-14 21:24:00,CO_2 concentration,410.5
2022-04-14 21:24:00,Humidity,56.56
2022-04-14 21:23:00,Temperature,18.798499999999997
2022-04-14 21:23:00,CO_2 concentration,410.5
2022-04-14 21:23:00,Humidity,56.532
2022-04-14 21:22:00,Temperature,18.792
2022-04-14 21:22:00,CO_2 concentration,410.0
2022-04-14 21:22:00,Humidity,56.6285
2022-04-14 21:21:00,Temperature,18.785
2022-04-14 21:21:00,CO_2 concentration,411.5
2022-04-14 21:21:00,Humidity,56.59
2022-04-14 21:20:00,Temperature,18.7635
2022-04-14 21:20:00,CO_2 concentration,412.0
2022-04-14 21:20:00,Humidity,56.615
2022-04-14 21:19:00,Temperature,18.756999999999998
2022-04-14 21:19:00,CO_2 concentration,415.0
2022-04-14 21:19:00,Humidity,56.6495
2022-04-14 21:18:00,Temperature,18.7595
2022-04-14 21:18:00,CO_2 concentration,413.0
2022-04-14 21:18:00,Humidity,56.6835
2022-04-14 21:17:00,Temperature,18.744999999999997
2022-04-14 21:17:00,CO_2 concentration,411.5
2022-04-14 21:17:00,Humidity,56.6845
2022-04-14 21:16:00,Temperature,18.735999999999997
2022-04-14 21:16:00,CO_2 concentration,412.0
2022-04-14 21:16:00,Humidity,56.686
2022-04-14 21:15:00,Temperature,18.737000000000002
2022-04-14 21:15:00,CO_2 concentration,415.0
2022-04-14 21:15:00,Humidity,56.724500000000006
2022-04-14 21:14:00,Temperature,18.7235
2022-04-14 21:14:00,CO_2 concentration,414.0
2022-04-14 21:14:00,Humidity,56.7345
2022-04-14 21:13:00,Temperature,18.7105
2022-04-14 21:13:00,CO_2 concentration,415.0
2022-04-14 21:13:00,Humidity,56.775
2022-04-14 21:12:00,Temperature,18.701
2022-04-14 21:12:00,CO_2 concentration,415.5
