Time,Datastream Name,Value
2022-04-14 21:53:00,Temperature,18.887
2022-04-14 21:53:00,CO_2 concentration,482.0
2022-04-14 21:53:00,Humidity,59.009
2022-04-14 21:52:00,Temperature,18.796
2022-04-14 21:52:00,CO_2 concentration,480.0
2022-04-14 21:52:00,Humidity,58.322500000000005
2022-04-14 21:51:00,Temperature,18.792
2022-04-14 21:51:00,CO_2 concentration,482.5
2022-04-14 21:51:00,Humidity,58.409
2022-04-14 21:50:00,Temperature,18.765500000000003
2022-04-14 21:50:00,CO_2 concentration,474.0
2022-04-14 21:50:00,Humidity,58.5035
2022-04-14 21:49:00,Temperature,18.755499999999998
2022-04-14 21:49:00,CO_2 concentration,465.0
2022-04-14 21:49:00,Humidity,58.6035
2022-04-14 21:48:00,Temperature,18.735500000000002
2022-04-14 21:48:00,CO_2 concentration,464.0
2022-04-14 21:48:00,Humidity,58.644000000000005
2022-04-14 21:47:00,Temperature,18.7425
2022-04-14 21:47:00,CO_2 concentration,467.0
2022-04-14 21:47:00,Humidity,58.590500000000006
2022-04-14 21:46:00,Temperature,18.726
2022-04-14 21:46:00,CO_2 concentration,467.5
2022-04-14 21:46:00,Humidity,58.507
2022-04-14 21:45:00,Temperature,18.713
2022-04-14 21:45:00,CO_2 concentration,465.0
2022-04-14 21:45:00,Humidity,58.505
2022-04-14 21:44:00,Temperature,18.7195
2022-04-14 21:44:00,CO_2 concentration,463.0
2022-04-14 21:44:00,Humidity,58.536500000000004
2022-04-14 21:43:00,Temperature,18.7155
2022-04-14 21:43:00,CO_2 concentration,462.0
2022-04-14 21:43:00,Humidity,58.5015
2022-04-14 21:42:00,Temperature,18.694
2022-04-14 21:42:00,CO_2 concentration,462.5
2022-04-14 21:42:00,Humidity,58.559
2022-04-14 21:41:00,Temperature,18.677
2022-04-14 21:41:00,CO_2 concentration,463.5
2022-04-14 21:41:00,Humidity,58.5725
2022-04-14 21:40:00,Temperature,18.6955
2022-04-14 21:40:00,CO_2 concentration,461.5
2022-04-14 21:40:00,Humidity,58.64
2022-04-14 21:39:00,Temperature,18.676
2022-04-14 21:39:00,CO_2 concentration,459.0
2022-04-14 21:39:00,Humidity,58.626
2022-04-14 21:38:00,Temperature,18.674500000000002
2022-04-14 21:38:00,CO_2 concentration,459.5
2022-04-14 21:38:00,Humidity,58.5755
2022-04-14 21:37:00,Temperature,18.673000000000002
2022-04-14 21:37:00,CO_2 concentration,457.5
2022-04-14 21:37:00,Humidity,58.6105
2022-04-14 21:36:00,Temperature,18.673000000000002
2022-04-14 21:36:00,CO_2 concentration,455.0
2022-04-14 21:36:00,Humidity,58.709
2022-04-14 21:35:00,Temperature,18.654
2022-04-14 21:35:00,CO_2 concentration,453.0
2022-04-14 21:35:00,Humidity,58.763000000000005
2022-04-14 21:34:00,Temperature,18.6665
2022-04-14 21:34:00,CO_2 concentration,455.5
2022-04-14 21:34:00,Humidity,58.702
2022-04-14 21:33:00,Temperature,18.6465
2022-04-14 21:33:00,CO_2 concentration,455.0
2022-04-14 21:33:00,Humidity,58.718
2022-04-14 21:32:00,Temperature,18.633
2022-04-14 21:32:00,CO_2 concentration,454.5
2022-04-14 21:32:00,Humidity,58.6245
2022-04-14 21:31:00,Temperature,18.631500000000003
2022-04-14 21:31:00,CO_2 concentration,451.0
2022-04-14 21:31:00,Humidity,58.7155
2022-04-14 21:30:00,Temperature,18.6235
2022-04-14 21:30:00,CO_2 concentration,451.0
2022-04-14 21:30:00,Humidity,58.7815
2022-04-14 21:29:00,Temperature,18.628
2022-04-14 21:29:00,CO_2 concentration,451.5
2022-04-14 21:29:00,Humidity,58.76
2022-04-14 21:28:00,Temperature,18.628999999999998
2022-04-14 21:28:00,CO_2 concentration,462.5
2022-04-14 21:28:00,Humidity,58.7245
2022-04-14 21:27:00,Temperature,18.633000000000003
2022-04-14 21:27:00,CO_2 concentration,464.5
2022-04-14 21:27:00,Humidity,58.698
2022-04-14 21:26:00,Temperature,18.6035
2022-04-14 21:26:00,CO_2 concentration,463.5
2022-04-14 21:26:00,Humidity,58.662
2022-04-14 21:25:00,Temperature,18.5955
2022-04-14 21:25:00,CO_2 concentration,461.0
2022-04-14 21:25:00,Humidity,58.7385
2022-04-14 21:24:00,Temperature,18.5995
2022-04-14 21:24:00,CO_2 concentration,460.0
2022-04-14 21:24:00,Humidity,58.793
2022-04-14 21:23:00,Temperature,18.5795
2022-04-14 21:23:00,CO_2 concentration,460.5
2022-04-14 21:23:00,Humidity,59.0065
2022-04-14 21:22:00,Temperature,18.5745
2022-04-14 21:22:00,CO_2 concentration,460.5
2022-04-14 21:22:00,Humidity,59.043499999999995
2022-04-14 21:21:00,Temperature,18.5595
2022-04-14 21:21:00,CO_2 concentration,458.0
2022-04-14 21:21:00,Humidity,59.0235
2022-04-14 21:20:00,Temperature,18.5515
2022-04-14 21:20:00,CO_2 concentration,457.5
2022-04-14 21:20:00,Humidity,58.941
2022-04-14 21:19:00,Temperature,18.558500000000002
2022-04-14 21:19:00,CO_2 concentration,456.5
2022-04-14 21:19:00,Humidity,59.0035
2022-04-14 21:18:00,Temperature,18.557000000000002
2022-04-14 21:18:00,CO_2 concentration,455.5
2022-04-14 21:18:00,Humidity,58.9405
2022-04-14 21:17:00,Temperature,18.55
2022-04-14 21:17:00,CO_2 concentration,457.0
2022-04-14 21:17:00,Humidity,59.051
2022-04-14 21:16:00,Temperature,18.5345
2022-04-14 21:16:00,CO_2 concentration,459.0
